total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
219,"""multi modal"" AND ""AI""",BXZZcj/TinyRobotBench,https://github.com/BXZZcj/TinyRobotBench,2024-05-23T06:19:59+00:00,2025-05-06T16:23:07+00:00,2024-06-01T08:01:01+00:00,Python,38,4,38,0,False,"['robot-operation', 'sapien', 'llm-configuration']",LLM guides robot operations 🦾💡
220,"""multi modal"" AND ""AI""",TencentARC/Plot2Code,https://github.com/TencentARC/Plot2Code,2024-05-12T12:25:31+00:00,2025-05-26T11:12:26+00:00,2024-08-17T11:49:13+00:00,Python,20,3,20,0,False,[],
221,"""multi modal"" AND ""AI""",youngkyunJang/VDG,https://github.com/youngkyunJang/VDG,2024-05-26T23:21:55+00:00,2025-01-14T03:10:41+00:00,2024-05-30T14:17:16+00:00,Python,18,1,18,4,False,[],Visual Delta Generator with Large Multi-modal Model for Semi-supervised Composed Image Retrieval - CVPR2024
222,"""multi modal"" AND ""AI""",lamm-mit/Cephalo-Phi-3-Vision-MoE,https://github.com/lamm-mit/Cephalo-Phi-3-Vision-MoE,2024-05-31T21:45:44+00:00,2025-04-23T08:49:00+00:00,2024-06-09T19:10:41+00:00,Python,12,2,12,0,False,[],
223,"""multi modal"" AND ""AI""",MingyuKim87/SynergyNeRF,https://github.com/MingyuKim87/SynergyNeRF,2024-05-11T12:48:15+00:00,2024-12-09T10:49:25+00:00,2024-09-23T16:57:00+00:00,Python,10,0,10,0,False,"['inr', 'nerf', 'resnet', 'few-shot', 'sparse-input']","Official PyTorch implementation of SynergyNeRF: ""Synergistic Integration of Coordinate Network and Tensorial Feature for Improving NeRFs from Sparse Inputs (ICML2024)"""
224,"""multi modal"" AND ""AI""",facebookresearch/chameleon,https://github.com/facebookresearch/chameleon,2024-06-18T00:36:05+00:00,2025-05-31T14:20:26+00:00,2024-07-29T22:36:44+00:00,Python,2006,113,2006,4,False,[],"Repository for Meta Chameleon, a mixed-modal early-fusion foundation model from FAIR."
225,"""multi modal"" AND ""AI""",ShareGPT4Omni/ShareGPT4Video,https://github.com/ShareGPT4Omni/ShareGPT4Video,2024-06-06T13:25:36+00:00,2025-06-02T07:27:31+00:00,2024-10-09T20:36:13+00:00,Python,1056,41,1056,26,False,"['chatgpt', 'gpt', 'gpt-4v', 'large-language-models', 'large-multimodal-models', 'large-vision-language-models', 'large-video-language-models', 'sora', 'text-to-video']",[NeurIPS 2024] An official implementation of ShareGPT4Video: Improving Video Understanding and Generation with Better Captions
226,"""multi modal"" AND ""AI""",ShareGPT4Omni/ShareGPT4V,https://github.com/ShareGPT4Omni/ShareGPT4V,2024-06-06T13:12:23+00:00,2025-05-25T11:35:04+00:00,2024-07-01T17:32:44+00:00,Python,220,6,220,15,False,"['chatgpt', 'gpt', 'gpt-4v', 'gpt4v', 'instruction-tuning', 'language-model', 'large-language-models', 'large-multimodal-models', 'large-vision-language-models', 'vision-language-model', 'eccv2024']",[ECCV 2024] ShareGPT4V: Improving Large Multi-modal Models with Better Captions
227,"""multi modal"" AND ""AI""",dwillowtree/diana,https://github.com/dwillowtree/diana,2024-06-25T14:37:19+00:00,2025-05-29T17:55:44+00:00,2024-09-04T23:18:22+00:00,Python,183,26,183,5,False,[],Save toil in security operations with: Detection & Intelligence Analysis for New Alerts (D.I.A.N.A. )
228,"""multi modal"" AND ""AI""",skit-ai/SpeechLLM,https://github.com/skit-ai/SpeechLLM,2024-06-04T11:34:25+00:00,2025-05-25T08:07:57+00:00,2024-06-25T21:09:06+00:00,Python,107,8,107,4,False,"['conversational-ai', 'llm', 'multi-modal-llms', 'multi-modality', 'speech']","This repository contains the training, inference, evaluation code for SpeechLLM models and details about the model releases on huggingface."
229,"""multi modal"" AND ""AI""",Liuziyu77/MMDU,https://github.com/Liuziyu77/MMDU,2024-06-09T08:15:45+00:00,2025-05-20T04:24:15+00:00,2024-09-29T11:57:17+00:00,Python,91,2,91,1,False,[],Official repository of MMDU dataset
230,"""multi modal"" AND ""AI""",jwzhanggy/tinyBIG,https://github.com/jwzhanggy/tinyBIG,2024-06-25T18:30:19+00:00,2025-03-08T19:12:26+00:00,2024-12-10T14:57:27+00:00,Python,60,6,60,3,False,[],tinybig for deep function learning
231,"""multi modal"" AND ""AI""",erfanshayegani/Jailbreak-In-Pieces,https://github.com/erfanshayegani/Jailbreak-In-Pieces,2024-06-04T23:57:49+00:00,2025-05-29T09:42:05+00:00,2024-06-06T18:09:28+00:00,Python,56,6,56,3,False,"['ai-safety', 'alignment', 'llm', 'vision-language-models', 'vlm', 'cross-modality-safety-alignment', 'multi-modal-models']",[ICLR 2024 Spotlight 🔥 ] - [ Best Paper Award SoCal NLP 2023 🏆] - Jailbreak in pieces: Compositional Adversarial Attacks on Multi-Modal Language Models
232,"""multi modal"" AND ""AI""",inquire-benchmark/INQUIRE,https://github.com/inquire-benchmark/INQUIRE,2024-06-07T16:57:18+00:00,2025-05-21T11:40:30+00:00,2024-12-18T18:38:15+00:00,Python,48,1,48,2,False,[],This repo contains the evaluation code for the INQUIRE benchmark
233,"""multi modal"" AND ""AI""",chuangchuangtan/LLaVA-NeXT-Image-Llama3-Lora,https://github.com/chuangchuangtan/LLaVA-NeXT-Image-Llama3-Lora,2024-06-24T14:24:20+00:00,2025-02-27T06:33:35+00:00,2024-07-17T03:18:15+00:00,Python,44,4,44,1,False,"['finetuning', 'llama3', 'llava-next', 'lora']","LLaVA-NeXT-Image-Llama3-Lora, Modified from https://github.com/arielnlee/LLaVA-1.6-ft"
234,"""multi modal"" AND ""AI""",ShawnHuang497/BiRD,https://github.com/ShawnHuang497/BiRD,2024-06-26T08:06:01+00:00,2025-05-14T16:16:55+00:00,2024-11-05T13:33:55+00:00,Python,24,0,24,2,False,[],The official repository of paper named 'A Refer-and-Ground Multimodal Large Language Model for Biomedicine'
235,"""multi modal"" AND ""AI""",TranslationalBioinformaticsUnit/TransformersInGenomicsPapers,https://github.com/TranslationalBioinformaticsUnit/TransformersInGenomicsPapers,2024-06-08T11:13:02+00:00,2025-05-13T11:31:09+00:00,2024-12-18T13:51:22+00:00,Python,22,2,22,0,False,[],"A curated repository designed to serve as a comprehensive guide for researchers interested in the intersection of Transformer models and genomics. This repository compiles key academic papers that demonstrate the application of transformer-based models in genomics, providing users with a valuable resource to navigate this rapidly evolving field."
236,"""multi modal"" AND ""AI""",XMUDM/DA-MRS,https://github.com/XMUDM/DA-MRS,2024-06-17T02:22:56+00:00,2025-02-24T13:53:06+00:00,2024-06-17T03:16:03+00:00,Python,11,2,11,0,False,[],
237,"""multi modal"" AND ""AI""",open-mmlab/AnyControl,https://github.com/open-mmlab/AnyControl,2024-07-01T05:09:30+00:00,2025-05-30T15:03:21+00:00,2024-07-05T12:52:26+00:00,Python,125,5,125,4,False,"['controllable-generation', 'multi-control', 'text-to-image']","[ECCV 2024] AnyControl, a multi-control image synthesis model that supports any combination of user provided control signals. 一个支持用户自由输入控制信号的图像生成模型，能够根据多种控制生成自然和谐的结果！"
238,"""multi modal"" AND ""AI""",walker-hyf/GPT-Talker,https://github.com/walker-hyf/GPT-Talker,2024-07-21T23:49:42+00:00,2025-05-28T12:19:24+00:00,2024-11-01T10:48:08+00:00,Python,71,5,71,3,False,[],Generative Expressive Conversational Speech Synthesis (Accepted by MM'2024)
239,"""multi modal"" AND ""AI""",ljy19970415/AutoRG-Brain,https://github.com/ljy19970415/AutoRG-Brain,2024-07-19T02:12:38+00:00,2025-05-15T05:21:26+00:00,2024-11-18T07:40:46+00:00,Python,32,0,32,5,False,[],"The official codes for ""AutoRG-Brain: Grounded Report Generation for Brain MRI""."
240,"""multi modal"" AND ""AI""",vincentkoc/airgapped-offfline-rag,https://github.com/vincentkoc/airgapped-offfline-rag,2024-07-06T05:51:51+00:00,2025-05-19T15:30:31+00:00,2024-10-10T03:50:26+00:00,Python,24,9,24,0,False,"['chromadb', 'docker', 'langchain', 'llama', 'llm', 'machine-learning', 'mistral', 'offline', 'privacy', 'rag', 'streamlit', 'vector-database', 'hacktoberfest']","Secure, locally-run Retrieval-Augmented Generation system for document-based question-answering, utilizing Llama 3, Mistral, and Gemini models with a user-friendly Streamlit interface."
241,"""multi modal"" AND ""AI""",chg0901/Public_QiDiHui,https://github.com/chg0901/Public_QiDiHui,2024-07-17T23:42:35+00:00,2025-04-23T15:18:37+00:00,2024-08-07T13:04:39+00:00,Python,21,3,21,0,False,"['appbuilder', 'erniebot', 'faiss', 'gradio', 'langchain', 'llama-index', 'llm', 'multi-model', 'rag', 'lic2024', 'qidihui']","QiDiHui: RAG, appbuilder, ErnieBot, multi-model, 十万个为什么"
242,"""multi modal"" AND ""AI""",passing2961/Stark,https://github.com/passing2961/Stark,2024-07-02T03:26:19+00:00,2025-03-18T13:45:00+00:00,2024-12-27T07:22:53+00:00,Python,19,0,19,0,False,"['long-term', 'persona', 'multi-modal-conversation']",Official code and dataset for our EMNLP 2024 Findings paper: Stark: Social Long-Term Multi-Modal Conversation with Persona Commonsense Knowledge
243,"""multi modal"" AND ""AI""",SonicCodes/dinov2-clip,https://github.com/SonicCodes/dinov2-clip,2024-07-09T04:28:02+00:00,2025-05-25T05:22:33+00:00,2024-07-09T05:49:54+00:00,Python,18,1,18,0,False,[],dinov2 features aligned with CLIP
244,"""multi modal"" AND ""AI""",Alannikos/Yanjie,https://github.com/Alannikos/Yanjie,2024-07-02T09:44:45+00:00,2025-03-06T02:19:02+00:00,2024-10-09T13:47:17+00:00,Python,14,2,14,1,False,[]," Yanjie — An English Speaking Learning Assistant Based on InternLM, aims to break the traditional interaction boundaries and eliminate the ""mute English"" phenomenon by combining text chat, speech recognition, and text-to-speech conversion. It is dedicated to improving users' spoken English skills. "
245,"""multi modal"" AND ""AI""",Nerumir/multimodal-pathfinding,https://github.com/Nerumir/multimodal-pathfinding,2024-07-28T18:29:33+00:00,2024-08-04T18:16:51+00:00,2024-08-01T13:08:15+00:00,Python,12,0,12,0,False,[],Projet de collecte et de traitement big data et de création d'algorithme de pathfinding multi-modal
246,"""multi modal"" AND ""AI""",snw2015/Rosemary-AI,https://github.com/snw2015/Rosemary-AI,2024-07-05T17:24:44+00:00,2024-10-28T15:53:55+00:00,2024-10-28T15:53:49+00:00,Python,12,0,12,0,False,[],
247,"""multi modal"" AND ""AI""",KyleKWKim/LLM-guided-Multimodal-MIL,https://github.com/KyleKWKim/LLM-guided-Multimodal-MIL,2024-07-05T17:39:42+00:00,2025-05-24T12:08:08+00:00,2024-10-15T06:36:01+00:00,Python,11,0,11,0,False,[],[2024][MICCAI] LLM-guided Multi-modal Multiple Instance Learning for 5-year Overall Survival Prediction of Lung Cancer
248,"""multi modal"" AND ""AI""",TheMistoAI/MistoControlNet-Flux-dev,https://github.com/TheMistoAI/MistoControlNet-Flux-dev,2024-08-18T07:31:30+00:00,2025-05-22T08:23:21+00:00,2024-08-31T06:20:16+00:00,Python,345,14,345,16,False,[],"ControlNet collections for Flux1-dev model, Trained by TheMisto.ai Team"
249,"""multi modal"" AND ""AI""",davidberenstein1957/dataset-viber,https://github.com/davidberenstein1957/dataset-viber,2024-08-07T12:23:36+00:00,2025-04-01T10:51:27+00:00,2024-09-05T07:13:10+00:00,Python,47,12,47,13,False,"['data-collection', 'data-quality', 'evaluation', 'human-feedback']","Dataset Viber is your chill repo for data collection, annotation and vibe checks."
250,"""multi modal"" AND ""AI""",machaao/telegram-ai-chatbot-sample,https://github.com/machaao/telegram-ai-chatbot-sample,2024-08-20T07:02:20+00:00,2025-05-31T18:52:42+00:00,2024-08-21T00:54:37+00:00,Python,13,2,13,1,False,"['artificial-intelligence', 'python', 'telegram-bot']",A multi modal Telegram AI Friend sample chatbot built using the MessengerX.io API (NSFW)
251,"""multi modal"" AND ""AI""",awtestergit/SpeakingAI,https://github.com/awtestergit/SpeakingAI,2024-08-12T21:28:09+00:00,2024-10-12T07:58:35+00:00,2024-08-23T22:47:58+00:00,Python,12,0,12,0,False,"['gguf', 'llm', 'rag', 'audio-to-audio']","SpeakingAI is a demo of privately deployable 'GPT-4o like AI + RAG', a fully functional web AI server with audio query/answer in streaming, using LLM and RAG for backend knowledge."
252,"""multi modal"" AND ""AI""",joshpocock/Stride-AI-Agents,https://github.com/joshpocock/Stride-AI-Agents,2024-10-06T23:26:53+00:00,2025-05-25T12:36:53+00:00,2024-10-15T11:36:22+00:00,Python,317,118,317,1,False,"['agents', 'ai', 'aiagent', 'aiagents', 'n8n', 'python']",This Repo Is In Development. It will slowly but surely become one of the most potent repos available for open source AI agent code for n8n and other use cases that I cover in my YouTube videos. Star the repo to support and to stay up-to-date. Book a call with my team if you want AI agent DFY.
253,"""multi modal"" AND ""AI""",Clevrr-AI/Clevrr-Computer,https://github.com/Clevrr-AI/Clevrr-Computer,2024-10-24T07:46:46+00:00,2025-05-25T05:49:07+00:00,2024-10-30T11:43:18+00:00,Python,276,44,276,7,False,[],An open-source implementation of Anthropic's Computer Use to perform basic tasks using AI Agents.
254,"""multi modal"" AND ""AI""",TC-Zheng/ActuosusAI,https://github.com/TC-Zheng/ActuosusAI,2024-10-10T20:27:49+00:00,2025-05-23T18:16:06+00:00,2024-11-09T04:39:57+00:00,Python,116,8,116,3,False,[],AI management tool
255,"""multi modal"" AND ""AI""",walker-hyf/NCSSD,https://github.com/walker-hyf/NCSSD,2024-10-25T02:43:28+00:00,2025-05-19T06:03:56+00:00,2024-11-01T10:48:43+00:00,Python,59,2,59,0,False,[],Generative Expressive Conversational Speech Synthesis (Accepted by MM'2024)
256,"""multi modal"" AND ""AI""",ericrisco/twilio-realtime-openai-rag,https://github.com/ericrisco/twilio-realtime-openai-rag,2024-10-15T06:52:17+00:00,2025-05-30T22:22:18+00:00,2024-10-15T09:09:48+00:00,Python,34,11,34,2,False,[],"This project integrates Twilio with OpenAI's Retrieval-Augmented Generation (RAG) model for real-time communication. It enables users to leverage the power of OpenAI's language models to deliver dynamic, context-aware responses via Twilio's voice platforms, enhancing customer interaction and support with real-time AI-driven solutions."
257,"""multi modal"" AND ""AI""",datastax/vibe-check,https://github.com/datastax/vibe-check,2024-10-04T18:46:21+00:00,2025-05-30T19:14:39+00:00,2024-10-22T21:01:14+00:00,Python,32,8,32,0,False,[],
258,"""multi modal"" AND ""AI""",ai-med/DiaMond,https://github.com/ai-med/DiaMond,2024-10-30T14:20:27+00:00,2025-05-27T07:57:57+00:00,2024-11-05T15:42:26+00:00,Python,20,2,20,2,False,[],Official pytorch implementation of Paper - DiaMond: Dementia Diagnosis with Multi-Modal Vision Transformers Using MRI and PET - WACV 2025
259,"""multi modal"" AND ""AI""",danilop/oss-for-generative-ai,https://github.com/danilop/oss-for-generative-ai,2024-10-02T11:24:28+00:00,2025-04-05T00:55:05+00:00,2024-10-18T08:46:33+00:00,Python,20,3,20,0,False,[],Open Source Frameworks for Building Generative AI Applications
260,"""multi modal"" AND ""AI""",lionel-w2/FAP,https://github.com/lionel-w2/FAP,2024-10-20T07:50:08+00:00,2025-05-30T03:35:29+00:00,2024-10-20T08:12:54+00:00,Python,16,0,16,3,False,[],
261,"""multi modal"" AND ""AI""",aws-samples/Multi-modal-Assistant-With-Advanced-RAG-And-Amazon-Bedrock,https://github.com/aws-samples/Multi-modal-Assistant-With-Advanced-RAG-And-Amazon-Bedrock,2024-10-01T21:03:19+00:00,2025-05-17T13:48:01+00:00,2024-10-01T21:07:50+00:00,Python,10,4,10,0,False,[],
262,"""multi modal"" AND ""AI""",pprp/Awesome-Efficient-MoE,https://github.com/pprp/Awesome-Efficient-MoE,2024-11-20T15:35:50+00:00,2025-06-01T00:50:10+00:00,2024-12-15T13:19:48+00:00,Python,68,3,68,0,False,[],Efficient Mixture of Experts for LLM Paper List
263,"""multi modal"" AND ""AI""",harishsg993010/HawkinsDB,https://github.com/harishsg993010/HawkinsDB,2024-12-24T05:02:29+00:00,2025-05-30T05:51:23+00:00,2024-12-27T09:07:33+00:00,Python,287,18,287,1,False,[],"HawkinsDB is our take on giving AI systems a more human-like way to store and recall information, inspired by how our own brains work. Based on Jeff Hawkins' Thousand Brains Theory"
264,"""multi modal"" AND ""AI""",balakhonoff/ai42z,https://github.com/balakhonoff/ai42z,2024-12-16T16:55:02+00:00,2025-06-01T09:08:46+00:00,2024-12-30T13:56:48+00:00,Python,32,3,32,0,False,"['ai-agent', 'autonomous-agents', 'explainability', 'framework', 'function-calling', 'goal-driven', 'integration', 'llm', 'proactive-ai', 'scalable', 'adaptive-automation', 'iterative-decision-making']","ai42z is an innovative framework designed to transform Large Language Models (LLMs) into autonomous, self-learning AI agents. The framework stands out by enabling AI agents to build and maintain a cumulative knowledge base through real-world experience, moving beyond the limitations of traditional static instruction-following systems."
265,"""multi modal"" AND ""AI""",rawheel/PydanticAi-MultiModal,https://github.com/rawheel/PydanticAi-MultiModal,2024-12-20T16:43:34+00:00,2025-03-27T05:13:27+00:00,2024-12-20T22:01:37+00:00,Python,30,4,30,0,False,[],An example to use MultiModal capabilities with Pydantic-AI to process and analyze images
266,"""multi modal"" AND ""AI""",stephenc222/example-pydantic-ai-multi-modal,https://github.com/stephenc222/example-pydantic-ai-multi-modal,2024-12-15T21:00:20+00:00,2025-04-12T07:59:49+00:00,2024-12-15T21:00:28+00:00,Python,16,3,16,0,False,[],Example project demonstrating how to use multimodal LLMs as a tool for PydanticAI applications
267,"""multi modal"" AND ""AI""",atlas-2192/Multi-AI-Chat-APP,https://github.com/atlas-2192/Multi-AI-Chat-APP,2024-12-16T04:32:29+00:00,2025-03-29T14:16:23+00:00,2024-12-16T04:41:19+00:00,Python,16,2,16,0,False,"['agent', 'ai', 'assistant', 'chatbot', 'llama', 'mutli-modal', 'openai', 'python']",
268,"""multi modal"" AND ""AI""",KOSASIH/Qubot-One,https://github.com/KOSASIH/Qubot-One,2024-12-06T15:41:55+00:00,2025-03-21T16:12:29+00:00,2024-12-13T16:26:07+00:00,Python,14,0,14,1,False,"['quantum', 'quantum-computing', 'quantum-robotics', 'robotics', 'qubot', 'qubot-one', 'qubots']","A cutting-edge project focused on developing quantum-powered robotics (Qubots) that leverage advanced AI and quantum computing for enhanced adaptability, efficiency, and human collaboration."
