total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
236,"""generative AI""",MUTED64/GeminiTranslate,https://github.com/MUTED64/GeminiTranslate,2023-12-18T14:43:20+00:00,2025-05-20T13:30:32+00:00,2023-12-21T15:13:21+00:00,Python,31,13,31,1,False,"['gemini', 'gemini-api', 'immersive-translate', 'translation']","Gemini-based translation API that integrates with the ""Immersive Translate"", 基于 Gemini 的翻译 API，可与沉浸式翻译插件集成"
237,"""generative AI""",koushik2299/AI-Resume-Reviewer,https://github.com/koushik2299/AI-Resume-Reviewer,2023-12-30T02:39:33+00:00,2025-04-27T08:56:01+00:00,2024-02-22T00:09:42+00:00,Python,23,18,23,1,False,[],"The Resume Expert Streamlit application stands as a significant tool in bridging the gap between job seekers and their ideal job roles. By harnessing the power of AI, it provides valuable insights and recommendations, making it a pivotal step in enhancing the job application process."
238,"""generative AI""",LazaUK/AOAI-GPT4Vision-Streamlit-SDKv1,https://github.com/LazaUK/AOAI-GPT4Vision-Streamlit-SDKv1,2023-12-28T01:17:48+00:00,2025-05-18T12:59:04+00:00,2024-01-03T14:53:28+00:00,Python,20,7,20,0,False,"['ai', 'azure', 'gpt', 'gpt-4-vision', 'openai', 'out-of-stock', 'streamlit']",Using Azure OpenAI deployment of GPT-4 Turbo with Vision to analyse out-of-stock situation in a fictitious retail shop.
239,"""generative AI""",mjunaidca/travel-ai-service,https://github.com/mjunaidca/travel-ai-service,2023-12-17T05:57:21+00:00,2025-04-20T13:10:40+00:00,2023-12-28T13:51:55+00:00,Python,20,5,20,0,False,"['ai', 'ai-travel-planner', 'docker', 'gpt-4', 'nextjs14', 'openai-api', 'openai-api-chatbot', 'openai-api-python', 'streamlit', 'travel']",A fun AI Powered Traveling Assistant that annotates map and help in planning travel trips
240,"""generative AI""",AryanVBW/Private-Ai,https://github.com/AryanVBW/Private-Ai,2023-12-08T01:48:21+00:00,2025-05-15T04:56:21+00:00,2024-02-26T22:02:25+00:00,Python,19,8,19,16,False,"['chatgpt', 'chatgpt-4', 'chatgpt3', 'chatgpt4', 'gpt4', 'gpt4all', 'privategpt', 'aryanvbw', 'vivek', 'vivek-w']","Private-AI is an innovative AI project designed for asking questions about your documents using powerful Large Language Models (LLMs). The unique feature? It works offline, ensuring 100% privacy with no data leaving your environment"
241,"""generative AI""",MoroccoAI/2023-GenAI-Hackathon,https://github.com/MoroccoAI/2023-GenAI-Hackathon,2023-12-09T23:43:41+00:00,2025-04-14T20:46:35+00:00,2023-12-19T11:13:14+00:00,Python,17,30,17,0,False,"['generative-ai', 'hackathon']","The MoroccoAI GenAI Hackathon aims to foster innovation and collaboration within Morocco's burgeoning AI ecosystem. As a participant, you are asked to join a team to develop a PoC using GenAI in specific industries."
242,"""generative AI""",aws-samples/genai-video-super-resolution,https://github.com/aws-samples/genai-video-super-resolution,2023-12-14T04:52:15+00:00,2025-04-24T14:18:36+00:00,2024-06-09T00:11:48+00:00,Python,16,3,16,3,False,[],
243,"""generative AI""",flushai/flush,https://github.com/flushai/flush,2023-12-13T04:20:10+00:00,2024-12-02T04:13:50+00:00,2023-12-13T04:51:04+00:00,Python,16,0,16,0,False,[],Official open-source repository for Flush AI's SDK. https://www.flushai.cloud/
244,"""generative AI""",abhishekshankr/AIcons,https://github.com/abhishekshankr/AIcons,2023-12-19T02:58:20+00:00,2025-04-15T20:01:37+00:00,2024-01-23T16:32:21+00:00,Python,12,2,12,0,False,[],An icon set for generative AI applications
245,"""generative AI""",thammuio/doc-genius-ai,https://github.com/thammuio/doc-genius-ai,2023-12-19T19:59:19+00:00,2025-01-08T13:56:02+00:00,2025-03-22T23:50:13+00:00,Python,11,6,11,0,False,"['genai', 'genai-chatbot', 'llm', 'cloudera', 'machine-learning', 'cloudera-machine-learning', 'cml', 'ai-agents', 'data-analytics', 'document-processing', 'retrieval-augmented-generation', 'enterprise-ai-solutions']",DocGenius AI - Generative AI Chatbot for your Documents
