total_index,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description
51,"""explainable AI""",logix-project/logix,https://github.com/logix-project/logix,2023-09-19T20:22:16+00:00,2025-05-14T09:56:43+00:00,2024-06-07T14:29:24+00:00,Python,117,8,117,6,False,[],AI Logging for Interpretability and Explainability🔬
52,"""explainable AI""",manujajay/machinelearning4finance,https://github.com/manujajay/machinelearning4finance,2023-09-09T07:13:59+00:00,2025-05-11T09:51:00+00:00,2024-02-24T20:01:11+00:00,Python,110,12,110,0,False,[],A repo dedicated to building and making insights on financial data using the powerful tools of Machine Learning and AI. 
53,"""explainable AI""",chenhan97/TimeLlama,https://github.com/chenhan97/TimeLlama,2023-09-28T21:28:51+00:00,2025-04-28T13:29:58+00:00,2023-11-13T15:27:19+00:00,Python,37,6,37,1,False,"['chatgpt', 'event-forecasting', 'explainability', 'large-language-models', 'llama2', 'natural-language-processing', 'temporal-knowledge-graph', 'temporal-reasoning', 'gpt4', 'knowledge-graph', 'temporal-knowledge-graphs']","The official repo of TimeLlama, an instruction-finetuned Llama2 series that improve complex temporal reasoning ability."
54,"""explainable AI""",Luo-Zhengding/SFANC-Window,https://github.com/Luo-Zhengding/SFANC-Window,2023-09-19T04:07:57+00:00,2025-05-09T01:25:40+00:00,2024-04-12T01:55:10+00:00,Python,22,9,22,0,False,[],Real-time Implementation of CNN-based selective fixed-filter active noise control and effectiveness analysis using explainable AI
55,"""explainable AI""",sang-woo-seo/PGIB,https://github.com/sang-woo-seo/PGIB,2023-10-27T22:19:46+00:00,2025-02-15T12:43:26+00:00,2023-11-06T14:02:24+00:00,Python,16,2,16,1,False,[],
56,"""explainable AI""",YiQi0318/LLMs_daily_arxiv,https://github.com/YiQi0318/LLMs_daily_arxiv,2023-11-28T11:15:47+00:00,2025-05-20T20:26:04+00:00,2024-07-25T08:14:14+00:00,Python,12,1,12,0,False,[],
57,"""explainable AI""",MarcoParola/pytorch-sidu,https://github.com/MarcoParola/pytorch-sidu,2024-03-21T07:52:46+00:00,2025-04-30T19:35:50+00:00,2024-04-28T15:48:39+00:00,Python,46,0,46,0,False,"['computer-vision', 'deep-learning', 'explainable-ai', 'interpretable-ai', 'pytorch', 'saliency-map', 'xai']",SIDU: SImilarity Difference and Uniqueness method for explainable AI
58,"""explainable AI""",openvinotoolkit/openvino_xai,https://github.com/openvinotoolkit/openvino_xai,2024-05-28T07:53:25+00:00,2025-02-27T13:17:34+00:00,2025-03-14T13:59:02+00:00,Python,32,11,32,3,False,"['explainable-ai', 'openvino-toolkit', 'xai']",OpenVINO™ Explainable AI (XAI) Toolkit: Visual Explanation for OpenVINO Models
59,"""explainable AI""",Luo-Zhengding/GFANC-RL,https://github.com/Luo-Zhengding/GFANC-RL,2024-05-21T01:07:25+00:00,2025-04-09T02:59:10+00:00,2024-09-15T08:25:32+00:00,Python,11,0,11,1,False,[],Reinforcement Learning-based Generative Fixed-filter Active Noise Control
60,"""explainable AI""",EPFL-IMOS/crack-explanations,https://github.com/EPFL-IMOS/crack-explanations,2024-06-12T09:17:09+00:00,2025-04-24T11:05:54+00:00,2024-11-27T14:14:52+00:00,Python,11,0,11,1,False,[],"Code for ""From classification to segmentation with explainable AI: A study on crack detection and growth monitoring"" (Automation in Construction 2024)"
61,"""explainable AI""",tegnike/codebase-explainer,https://github.com/tegnike/codebase-explainer,2024-06-30T17:07:52+00:00,2025-04-05T04:15:48+00:00,2024-07-04T06:52:29+00:00,Python,10,0,10,0,False,[],"A Python script that leverages AI to analyze project codebases, generating file structures and descriptions"
62,"""explainable AI""",Drlordbasil/easy-openai-gpt-4o1-thinking-loop,https://github.com/Drlordbasil/easy-openai-gpt-4o1-thinking-loop,2024-09-12T20:21:16+00:00,2025-01-23T17:06:45+00:00,2024-09-15T14:48:35+00:00,Python,10,2,10,0,False,"['ai', 'o1', 'o1-preview', 'openai', 'orion', '01-preview']", time based thinking and structure like OpenAI's o1 preview. 
